Ts,Depth,WaterTemp,Heading,PilotLat,PilotLon,DroneLat,DroneLon,DroneNorthing,DroneEasting,BatteryLevel,Monotonic,ChlorophyllASensor-Temperature,ChlorophyllASensor-Temperature-unit,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity-unit,CrudeOilSensor-Temperature,CrudeOilSensor-Temperature-unit,CrudeOilSensor-CrudeOilFluorescenceIntensity,CrudeOilSensor-CrudeOilFluorescenceIntensity-unit,ConductivitySensor-Temperature,ConductivitySensor-Temperature-unit,ConductivitySensor-ActualConductivity,ConductivitySensor-ActualConductivity-unit,ConductivitySensor-SpecificConductivity,ConductivitySensor-SpecificConductivity-unit,ConductivitySensor-Salinity,ConductivitySensor-Salinity-unit,ConductivitySensor-Resistivity,ConductivitySensor-Resistivity-unit,ConductivitySensor-DensityOfWater,ConductivitySensor-DensityOfWater-unit,ConductivitySensor-TotalDissolvedSolids,ConductivitySensor-TotalDissolvedSolids-unit,TurbiditySensor-Turbidity,TurbiditySensor-Turbidity-unit,ProbeParameters-Temperature,ProbeParameters-Temperature-unit,ProbeParameters-ExternalVoltage,ProbeParameters-ExternalVoltage-unit
08/01/2025 15:00:31 +00:00,0.628,11.7686081,213.1,50.2015833,-66.3854717,50.201661888199325,-66.385369712660932,4.84845161,-9.139516,0.9326897,01/01/1970 00:11:30 +00:00,9.746124,°C,0.00453402754,RFU,9.735657,°C,0,RFU,8.288083,°C,31069.5664,μS/cm,45636.69,μS/cm,28.9581985,PSU,32.1858368,Ω-cm,1.022494,g/cm³,29.6638489,ppt,0.12386068,NTU,8.288083,°C,16.093,V
08/01/2025 15:00:32 +00:00,0.576,11.7686081,215.2,50.2015833,-66.3854717,50.201659006265189,-66.385372538222967,4.527886,-9.34124851,0.9326897,01/01/1970 00:11:31 +00:00,9.746124,°C,0.00453402754,RFU,9.735657,°C,0,RFU,8.288083,°C,31069.5664,μS/cm,45636.69,μS/cm,28.9581985,PSU,32.1858368,Ω-cm,1.022494,g/cm³,29.6638489,ppt,0.12386068,NTU,8.288083,°C,16.093,V
08/01/2025 15:00:33 +00:00,0.523,11.75848,218.9,50.2015833,-66.3854717,50.201657310198065,-66.385374226638973,4.33922768,-9.461795,0.9320145,01/01/1970 00:11:32 +00:00,9.746124,°C,0.00453402754,RFU,9.735657,°C,0,RFU,8.288083,°C,31069.5664,μS/cm,45636.69,μS/cm,28.9581985,PSU,32.1858368,Ω-cm,1.022494,g/cm³,29.6638489,ppt,0.12386068,NTU,8.288083,°C,16.093,V
08/01/2025 15:00:34 +00:00,0.472,11.75848,222.8,50.2015833,-66.3854717,50.201656055304078,-66.385375714936146,4.199642,-9.568052,0.9320145,01/01/1970 00:11:33 +00:00,9.746124,°C,0.00453402754,RFU,9.735657,°C,0,RFU,8.288083,°C,31069.5664,μS/cm,45636.69,μS/cm,28.9581985,PSU,32.1858368,Ω-cm,1.022494,g/cm³,29.6638489,ppt,0.12386068,NTU,8.288083,°C,16.093,V
08/01/2025 15:00:35 +00:00,0.455,11.75848,222.4,50.2015833,-66.3854717,50.20165510197608,-66.385377090183667,4.093601,-9.666239,0.9320145,01/01/1970 00:11:34 +00:00,9.709259,°C,0.00595303532,RFU,9.690277,°C,0,RFU,8.227806,°C,30961.5078,μS/cm,45555,μS/cm,28.8932781,PSU,32.29817,Ω-cm,1.02245152,g/cm³,29.61075,ppt,0.121069275,NTU,8.227806,°C,16.111,V
08/01/2025 15:00:36 +00:00,0.445,11.75848,221.7,50.2015833,-66.3854717,50.201654322840078,-66.38537820520412,4.0069356,-9.745847,0.9320145,01/01/1970 00:11:35 +00:00,9.709259,°C,0.00595303532,RFU,9.690277,°C,0,RFU,8.227806,°C,30961.5078,μS/cm,45555,μS/cm,28.8932781,PSU,32.29817,Ω-cm,1.02245152,g/cm³,29.61075,ppt,0.121069275,NTU,8.227806,°C,16.111,V
08/01/2025 15:00:37 +00:00,0.474,11.75848,223,50.2015833,-66.3854717,50.201653729043052,-66.385379013173164,3.940886,-9.803532,0.9320145,01/01/1970 00:11:36 +00:00,9.709259,°C,0.00595303532,RFU,9.690277,°C,0,RFU,8.227806,°C,30961.5078,μS/cm,45555,μS/cm,28.8932781,PSU,32.29817,Ω-cm,1.02245152,g/cm³,29.61075,ppt,0.121069275,NTU,8.227806,°C,16.111,V
08/01/2025 15:00:38 +00:00,0.508,11.7453327,225.9,50.2015833,-66.3854717,50.201653341654861,-66.385379746205814,3.89779568,-9.855867,0.931339443,01/01/1970 00:11:37 +00:00,9.709259,°C,0.00595303532,RFU,9.690277,°C,0,RFU,8.227806,°C,30961.5078,μS/cm,45555,μS/cm,28.8932781,PSU,32.29817,Ω-cm,1.02245152,g/cm³,29.61075,ppt,0.121069275,NTU,8.227806,°C,16.111,V
08/01/2025 15:00:39 +00:00,0.54,11.7453327,228.4,50.2015833,-66.3854717,50.201652361868291,-66.385381332360822,3.78881145,-9.969111,0.931339443,01/01/1970 00:11:38 +00:00,9.709259,°C,0.00595303532,RFU,9.690277,°C,0,RFU,8.227806,°C,30961.5078,μS/cm,45555,μS/cm,28.8932781,PSU,32.29817,Ω-cm,1.02245152,g/cm³,29.61075,ppt,0.121069275,NTU,8.227806,°C,16.111,V
08/01/2025 15:00:40 +00:00,0.521,11.7453327,226.8,50.2015833,-66.3854717,50.201651188087475,-66.385383419593282,3.65824842,-10.1181307,0.931339443,01/01/1970 00:11:39 +00:00,9.709259,°C,0.00595303532,RFU,9.690277,°C,0,RFU,8.227806,°C,30961.5078,μS/cm,45555,μS/cm,28.8932781,PSU,32.29817,Ω-cm,1.02245152,g/cm³,29.61075,ppt,0.121069275,NTU,8.227806,°C,16.111,V
08/01/2025 15:00:41 +00:00,0.518,11.7453327,223.9,50.2015833,-66.3854717,50.201650409780079,-66.385384534101931,3.5716753,-10.1977015,0.931339443,01/01/1970 00:11:40 +00:00,9.656311,°C,0.0008652464,RFU,9.628754,°C,0,RFU,8.395494,°C,31084.14,μS/cm,45520.92,μS/cm,28.8905773,PSU,32.1707458,Ω-cm,1.022426,g/cm³,29.5885983,ppt,0.1881934,NTU,8.395494,°C,16.12,V
08/01/2025 15:00:42 +00:00,0.51,11.7453327,223.6,50.2015833,-66.3854717,50.201649795864768,-66.38538530631952,3.50338769,-10.2528343,0.931339443,01/01/1970 00:11:41 +00:00,9.656311,°C,0.0008652464,RFU,9.628754,°C,0,RFU,8.395494,°C,31084.14,μS/cm,45520.92,μS/cm,28.8905773,PSU,32.1707458,Ω-cm,1.022426,g/cm³,29.5885983,ppt,0.1881934,NTU,8.395494,°C,16.12,V
08/01/2025 15:00:43 +00:00,0.495,11.7456007,224.9,50.2015833,-66.3854717,50.201649229817981,-66.38538602845577,3.440425,-10.3043919,0.929989159,01/01/1970 00:11:42 +00:00,9.656311,°C,0.0008652464,RFU,9.628754,°C,0,RFU,8.395494,°C,31084.14,μS/cm,45520.92,μS/cm,28.8905773,PSU,32.1707458,Ω-cm,1.022426,g/cm³,29.5885983,ppt,0.1881934,NTU,8.395494,°C,16.12,V
08/01/2025 15:00:44 +00:00,0.503,11.7456007,228.5,50.2015833,-66.3854717,50.201648834164935,-66.38538637706155,3.39641523,-10.3292809,0.929989159,01/01/1970 00:11:43 +00:00,9.656311,°C,0.0008652464,RFU,9.628754,°C,0,RFU,8.395494,°C,31084.14,μS/cm,45520.92,μS/cm,28.8905773,PSU,32.1707458,Ω-cm,1.022426,g/cm³,29.5885983,ppt,0.1881934,NTU,8.395494,°C,16.12,V
08/01/2025 15:00:45 +00:00,0.517,11.7456007,233.7,50.2015833,-66.3854717,50.201648436508307,-66.385386777010069,3.35218263,-10.3578348,0.929989159,01/01/1970 00:11:44 +00:00,9.656311,°C,0.0008652464,RFU,9.628754,°C,0,RFU,8.395494,°C,31084.14,μS/cm,45520.92,μS/cm,28.8905773,PSU,32.1707458,Ω-cm,1.022426,g/cm³,29.5885983,ppt,0.1881934,NTU,8.395494,°C,16.12,V
08/01/2025 15:00:46 +00:00,0.529,11.7456007,239.8,50.2015833,-66.3854717,50.20164808760731,-66.3853870987631,3.31337357,-10.3808069,0.929989159,01/01/1970 00:11:45 +00:00,9.656311,°C,0.0008652464,RFU,9.628754,°C,0,RFU,8.395494,°C,31084.14,μS/cm,45520.92,μS/cm,28.8905773,PSU,32.1707458,Ω-cm,1.022426,g/cm³,29.5885983,ppt,0.1881934,NTU,8.395494,°C,16.12,V
08/01/2025 15:00:47 +00:00,0.539,11.7456007,244,50.2015833,-66.3854717,50.201647458587978,-66.385388114490283,3.243406,-10.4533253,0.929989159,01/01/1970 00:11:46 +00:00,9.625214,°C,0.003262012,RFU,9.59082,°C,0,RFU,8.429848,°C,31168.6738,μS/cm,45600.9,μS/cm,28.9509869,PSU,32.0834961,Ω-cm,1.02246845,g/cm³,29.640583,ppt,0.149676085,NTU,8.429848,°C,16.138,V
08/01/2025 15:00:48 +00:00,0.532,11.7353706,247.1,50.2015833,-66.3854717,50.20164690766449,-66.385389368246692,3.18212533,-10.5428381,0.9293141,01/01/1970 00:11:47 +00:00,9.625214,°C,0.003262012,RFU,9.59082,°C,0,RFU,8.429848,°C,31168.6738,μS/cm,45600.9,μS/cm,28.9509869,PSU,32.0834961,Ω-cm,1.02246845,g/cm³,29.640583,ppt,0.149676085,NTU,8.429848,°C,16.138,V
08/01/2025 15:00:49 +00:00,0.529,11.7353706,249.4,50.2015833,-66.3854717,50.201646327059379,-66.38539084288486,3.117543,-10.6481209,0.9293141,01/01/1970 00:11:48 +00:00,9.625214,°C,0.003262012,RFU,9.59082,°C,0,RFU,8.429848,°C,31168.6738,μS/cm,45600.9,μS/cm,28.9509869,PSU,32.0834961,Ω-cm,1.02246845,g/cm³,29.640583,ppt,0.149676085,NTU,8.429848,°C,16.138,V
08/01/2025 15:00:50 +00:00,0.507,11.7353706,251.7,50.2015833,-66.3854717,50.20164585801632,-66.385392460645519,3.06537032,-10.7636213,0.9293141,01/01/1970 00:11:49 +00:00,9.625214,°C,0.003262012,RFU,9.59082,°C,0,RFU,8.429848,°C,31168.6738,μS/cm,45600.9,μS/cm,28.9509869,PSU,32.0834961,Ω-cm,1.02246845,g/cm³,29.640583,ppt,0.149676085,NTU,8.429848,°C,16.138,V
08/01/2025 15:00:51 +00:00,0.504,11.7353706,250.5,50.2015833,-66.3854717,50.201645493136688,-66.385393362203217,3.02478385,-10.8279886,0.9293141,01/01/1970 00:11:50 +00:00,9.625214,°C,0.003262012,RFU,9.59082,°C,0,RFU,8.429848,°C,31168.6738,μS/cm,45600.9,μS/cm,28.9509869,PSU,32.0834961,Ω-cm,1.02246845,g/cm³,29.640583,ppt,0.149676085,NTU,8.429848,°C,16.138,V
08/01/2025 15:00:52 +00:00,0.51,11.6880016,237.5,50.2015833,-66.3854717,50.201644997181255,-66.385394005575009,2.96961737,-10.8739223,0.9293141,01/01/1970 00:11:51 +00:00,9.625214,°C,0.003262012,RFU,9.59082,°C,0,RFU,8.429848,°C,31168.6738,μS/cm,45600.9,μS/cm,28.9509869,PSU,32.0834961,Ω-cm,1.02246845,g/cm³,29.640583,ppt,0.149676085,NTU,8.429848,°C,16.138,V
08/01/2025 15:00:53 +00:00,0.513,11.6880016,225.8,50.2015833,-66.3854717,50.201644598646794,-66.385394785145834,2.92528725,-10.9295807,0.928638935,01/01/1970 00:11:52 +00:00,9.625214,°C,0.003262012,RFU,9.59082,°C,0,RFU,8.429848,°C,31168.6738,μS/cm,45600.9,μS/cm,28.9509869,PSU,32.0834961,Ω-cm,1.02246845,g/cm³,29.640583,ppt,0.149676085,NTU,8.429848,°C,16.138,V
08/01/2025 15:00:54 +00:00,0.519,11.6880016,217.6,50.2015833,-66.3854717,50.201644051083122,-66.385395320572655,2.86438012,-10.9678078,0.928638935,01/01/1970 00:11:53 +00:00,9.610992,°C,0.00482300576,RFU,9.574493,°C,0,RFU,8.478081,°C,31149.71,μS/cm,45511.8125,μS/cm,28.8945084,PSU,32.1030273,Ω-cm,1.02241743,g/cm³,29.58268,ppt,0.117381252,NTU,8.478081,°C,16.129,V
