Ts,Depth,Altitude,WaterTemp,Heading,PilotLat,PilotLon,DroneLat,DroneLon,DroneNorthing,DroneEasting,BatteryLevel,Monotonic,ChlorophyllASensor-Temperature,ChlorophyllASensor-Temperature-unit,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity-unit,CrudeOilSensor-Temperature,CrudeOilSensor-Temperature-unit,CrudeOilSensor-CrudeOilFluorescenceIntensity,CrudeOilSensor-CrudeOilFluorescenceIntensity-unit,ConductivitySensor-Temperature,ConductivitySensor-Temperature-unit,ConductivitySensor-ActualConductivity,ConductivitySensor-ActualConductivity-unit,ConductivitySensor-SpecificConductivity,ConductivitySensor-SpecificConductivity-unit,ConductivitySensor-Salinity,ConductivitySensor-Salinity-unit,ConductivitySensor-Resistivity,ConductivitySensor-Resistivity-unit,ConductivitySensor-DensityOfWater,ConductivitySensor-DensityOfWater-unit,ConductivitySensor-TotalDissolvedSolids,ConductivitySensor-TotalDissolvedSolids-unit,TurbiditySensor-Turbidity,TurbiditySensor-Turbidity-unit,ProbeParameters-Temperature,ProbeParameters-Temperature-unit,ProbeParameters-ExternalVoltage,ProbeParameters-ExternalVoltage-unit
08/07/2025 14:19:20 +00:00,0.295,1.41235673,17.3476543,343.6,50.20180666666667,-66.384988333333325,50.201845807220991,-66.3850237829276,4.35372,-2.53092861,0.945408762,01/01/1970 00:07:14 +00:00,13.2434692,°C,0.00305644353,RFU,14.06131,°C,0,RFU,9.535537,°C,32676.9688,μS/cm,46374.73,μS/cm,29.629734,PSU,30.6025944,Ω-cm,1.02283561,g/cm³,30.1435757,ppt,1.223879,NTU,9.535537,°C,16.183,V
08/07/2025 14:19:21 +00:00,0.311,1.47179,17.3476543,345.5,50.20180666666667,-66.384988333333325,50.201846132011433,-66.385024558912065,4.38984728,-2.58633,0.945408762,01/01/1970 00:07:15 +00:00,13.0918274,°C,0.00200318568,RFU,13.9272461,°C,0,RFU,9.534036,°C,32661.32,μS/cm,46354.4063,μS/cm,29.6151848,PSU,30.6172562,Ω-cm,1.02282453,g/cm³,30.1303654,ppt,0.493975729,NTU,9.534036,°C,16.219,V
08/07/2025 14:19:22 +00:00,0.343,1.43964779,17.3476543,345.8,50.20180666666667,-66.384988333333325,50.201847262232796,-66.3850255549651,4.5155654,-2.65744328,0.944056869,01/01/1970 00:07:16 +00:00,13.0918274,°C,0.00200318568,RFU,13.9272461,°C,0,RFU,9.534036,°C,32661.32,μS/cm,46354.4063,μS/cm,29.6151848,PSU,30.6172562,Ω-cm,1.02282453,g/cm³,30.1303654,ppt,0.493975729,NTU,9.534036,°C,16.219,V
08/07/2025 14:19:23 +00:00,0.34,1.41425109,17.0705872,344.3,50.20180666666667,-66.384988333333325,50.201848450528828,-66.385026481551179,4.647743,-2.723597,0.944056869,01/01/1970 00:07:17 +00:00,13.0918274,°C,0.00200318568,RFU,13.9272461,°C,0,RFU,9.534036,°C,32661.32,μS/cm,46354.4063,μS/cm,29.6151848,PSU,30.6172562,Ω-cm,1.02282453,g/cm³,30.1303654,ppt,0.493975729,NTU,9.534036,°C,16.219,V
08/07/2025 14:19:24 +00:00,0.36,1.39312887,17.0705872,342.5,50.20180666666667,-66.384988333333325,50.20184901075983,-66.38502673436146,4.710059,-2.74164629,0.944056869,01/01/1970 00:07:18 +00:00,13.0918274,°C,0.00200318568,RFU,13.9272461,°C,0,RFU,9.534036,°C,32661.32,μS/cm,46354.4063,μS/cm,29.6151848,PSU,30.6172562,Ω-cm,1.02282453,g/cm³,30.1303654,ppt,0.493975729,NTU,9.534036,°C,16.219,V
08/07/2025 14:19:25 +00:00,0.359,1.39234149,17.0705872,341.5,50.20180666666667,-66.384988333333325,50.201849405068863,-66.385026756517348,4.753919,-2.7432282,0.944056869,01/01/1970 00:07:19 +00:00,13.0918274,°C,0.00200318568,RFU,13.9272461,°C,0,RFU,9.534036,°C,32661.32,μS/cm,46354.4063,μS/cm,29.6151848,PSU,30.6172562,Ω-cm,1.02282453,g/cm³,30.1303654,ppt,0.493975729,NTU,9.534036,°C,16.219,V
08/07/2025 14:19:26 +00:00,0.372,1.38309252,17.0705872,341.5,50.20180666666667,-66.384988333333325,50.201849710540472,-66.3850266352832,4.787898,-2.73457265,0.944056869,01/01/1970 00:07:20 +00:00,13.0918274,°C,0.00200318568,RFU,13.9272461,°C,0,RFU,9.534036,°C,32661.32,μS/cm,46354.4063,μS/cm,29.6151848,PSU,30.6172562,Ω-cm,1.02282453,g/cm³,30.1303654,ppt,0.493975729,NTU,9.534036,°C,16.219,V
08/07/2025 14:19:27 +00:00,0.455,1.34689832,17.0705872,340.4,50.20180666666667,-66.384988333333325,50.20184981818263,-66.385026559874873,4.799871,-2.729189,0.9433809,01/01/1970 00:07:21 +00:00,12.964386,°C,0.00525577646,RFU,13.804718,°C,0,RFU,9.608136,°C,32688.3125,μS/cm,46299.7148,μS/cm,29.5851116,PSU,30.5919743,Ω-cm,1.02278972,g/cm³,30.0948162,ppt,0.495648623,NTU,9.608136,°C,16.192,V
08/07/2025 14:19:28 +00:00,0.558,1.23302543,16.77979,334.6,50.20180666666667,-66.384988333333325,50.201849896586339,-66.38502636465337,4.80859232,-2.715251,0.9433809,01/01/1970 00:07:22 +00:00,12.964386,°C,0.00525577646,RFU,13.804718,°C,0,RFU,9.608136,°C,32688.3125,μS/cm,46299.7148,μS/cm,29.5851116,PSU,30.5919743,Ω-cm,1.02278972,g/cm³,30.0948162,ppt,0.495648623,NTU,9.608136,°C,16.192,V
08/07/2025 14:19:29 +00:00,0.657,1.11415923,16.77979,334.5,50.20180666666667,-66.384988333333325,50.20184990793107,-66.385026290992826,4.809854,-2.709992,0.9433809,01/01/1970 00:07:23 +00:00,12.964386,°C,0.00525577646,RFU,13.804718,°C,0,RFU,9.608136,°C,32688.3125,μS/cm,46299.7148,μS/cm,29.5851116,PSU,30.5919743,Ω-cm,1.02278972,g/cm³,30.0948162,ppt,0.495648623,NTU,9.608136,°C,16.192,V
08/07/2025 14:19:30 +00:00,0.776,0.994226456,16.77979,331.5,50.20180666666667,-66.384988333333325,50.201849859953967,-66.385026206940978,4.80451775,-2.70399117,0.9433809,01/01/1970 00:07:24 +00:00,12.964386,°C,0.00525577646,RFU,13.804718,°C,0,RFU,9.608136,°C,32688.3125,μS/cm,46299.7148,μS/cm,29.5851116,PSU,30.5919743,Ω-cm,1.02278972,g/cm³,30.0948162,ppt,0.495648623,NTU,9.608136,°C,16.192,V
08/07/2025 14:19:31 +00:00,0.893,0.864440441,16.77979,335.1,50.20180666666667,-66.384988333333325,50.20184977580125,-66.385025901656,4.795157,-2.68219519,0.9433809,01/01/1970 00:07:25 +00:00,12.964386,°C,0.00525577646,RFU,13.804718,°C,0,RFU,9.608136,°C,32688.3125,μS/cm,46299.7148,μS/cm,29.5851116,PSU,30.5919743,Ω-cm,1.02278972,g/cm³,30.0948162,ppt,0.495648623,NTU,9.608136,°C,16.192,V
08/07/2025 14:19:32 +00:00,1.001,0.7422777,16.77979,340.3,50.20180666666667,-66.384988333333325,50.201849700279183,-66.385025707279382,4.78675652,-2.66831756,0.94202894,01/01/1970 00:07:26 +00:00,12.964386,°C,0.00525577646,RFU,13.804718,°C,0,RFU,9.608136,°C,32688.3125,μS/cm,46299.7148,μS/cm,29.5851116,PSU,30.5919743,Ω-cm,1.02278972,g/cm³,30.0948162,ppt,0.495648623,NTU,9.608136,°C,16.192,V
08/07/2025 14:19:33 +00:00,1.114,0.6300423,16.3835583,347.7,50.20180666666667,-66.384988333333325,50.201849532958946,-66.385025429912218,4.768145,-2.648515,0.94202894,01/01/1970 00:07:27 +00:00,12.964386,°C,0.00525577646,RFU,13.804718,°C,0,RFU,9.608136,°C,32688.3125,μS/cm,46299.7148,μS/cm,29.5851116,PSU,30.5919743,Ω-cm,1.02278972,g/cm³,30.0948162,ppt,0.495648623,NTU,9.608136,°C,16.192,V
08/07/2025 14:19:34 +00:00,1.204,0.540237546,16.3835583,350.5,50.20180666666667,-66.384988333333325,50.201849371223211,-66.38502512139965,4.7501545,-2.62648869,0.94202894,01/01/1970 00:07:28 +00:00,12.8669739,°C,0.00500109233,RFU,13.6766663,°C,0,RFU,9.578662,°C,32662.793,μS/cm,46300.49,μS/cm,29.5822334,PSU,30.6158752,Ω-cm,1.022792,g/cm³,30.0953178,ppt,0.489230543,NTU,9.578662,°C,16.21,V
08/07/2025 14:19:35 +00:00,1.316,0.423462451,16.3835583,354.4,50.20180666666667,-66.384988333333325,50.201849163026544,-66.3850249637556,4.726996,-2.61523366,0.94202894,01/01/1970 00:07:29 +00:00,12.8669739,°C,0.00500109233,RFU,13.6766663,°C,0,RFU,9.578662,°C,32662.793,μS/cm,46300.49,μS/cm,29.5822334,PSU,30.6158752,Ω-cm,1.022792,g/cm³,30.0953178,ppt,0.489230543,NTU,9.578662,°C,16.21,V
08/07/2025 14:19:36 +00:00,1.374,0.2772469,16.3835583,354,50.20180666666667,-66.384988333333325,50.201848892205064,-66.385024761167443,4.69687176,-2.60077,0.94202894,01/01/1970 00:07:30 +00:00,12.8669739,°C,0.00500109233,RFU,13.6766663,°C,0,RFU,9.578662,°C,32662.793,μS/cm,46300.49,μS/cm,29.5822334,PSU,30.6158752,Ω-cm,1.022792,g/cm³,30.0953178,ppt,0.489230543,NTU,9.578662,°C,16.21,V
08/07/2025 14:19:37 +00:00,1.358,0.197549865,16.3835583,353.6,50.20180666666667,-66.384988333333325,50.201848770485221,-66.385024821075945,4.68333244,-2.60504723,0.941353,01/01/1970 00:07:31 +00:00,12.8669739,°C,0.00500109233,RFU,13.6766663,°C,0,RFU,9.578662,°C,32662.793,μS/cm,46300.49,μS/cm,29.5822334,PSU,30.6158752,Ω-cm,1.022792,g/cm³,30.0953178,ppt,0.489230543,NTU,9.578662,°C,16.21,V
08/07/2025 14:19:38 +00:00,1.289,0.308447063,16.1921463,354,50.20180666666667,-66.384988333333325,50.201848593422582,-66.385024871818572,4.66363764,-2.60867,0.941353,01/01/1970 00:07:32 +00:00,12.8669739,°C,0.00500109233,RFU,13.6766663,°C,0,RFU,9.578662,°C,32662.793,μS/cm,46300.49,μS/cm,29.5822334,PSU,30.6158752,Ω-cm,1.022792,g/cm³,30.0953178,ppt,0.489230543,NTU,9.578662,°C,16.21,V
08/07/2025 14:19:39 +00:00,1.184,0.3911571,16.1921463,354.6,50.20180666666667,-66.384988333333325,50.201848268035796,-66.385025067877464,4.627444,-2.62266755,0.941353,01/01/1970 00:07:33 +00:00,12.8669739,°C,0.00500109233,RFU,13.6766663,°C,0,RFU,9.578662,°C,32662.793,μS/cm,46300.49,μS/cm,29.5822334,PSU,30.6158752,Ω-cm,1.022792,g/cm³,30.0953178,ppt,0.489230543,NTU,9.578662,°C,16.21,V
08/07/2025 14:19:40 +00:00,1.07,0.3490115,16.1921463,355.4,50.20180666666667,-66.384988333333325,50.201806628844018,-66.3849883466724,-0.0042071254,-0.0009523462,0.941353,01/01/1970 00:07:34 +00:00,12.8669739,°C,0.00500109233,RFU,13.6766663,°C,0,RFU,9.578662,°C,32662.793,μS/cm,46300.49,μS/cm,29.5822334,PSU,30.6158752,Ω-cm,1.022792,g/cm³,30.0953178,ppt,0.489230543,NTU,9.578662,°C,16.21,V
08/07/2025 14:19:41 +00:00,0.945,0.5316837,16.1921463,353,50.20180666666667,-66.384988333333325,50.201806467574428,-66.384988341912347,-0.0221456178,-0.0006125008,0.941353,01/01/1970 00:07:35 +00:00,12.8669739,°C,0.00500109233,RFU,13.6766663,°C,0,RFU,9.578662,°C,32662.793,μS/cm,46300.49,μS/cm,29.5822334,PSU,30.6158752,Ω-cm,1.022792,g/cm³,30.0953178,ppt,0.489230543,NTU,9.578662,°C,16.21,V
08/07/2025 14:19:42 +00:00,0.828,0.664945662,16.1921463,345.7,50.20180666666667,-66.384988333333325,50.201806843081926,-66.3849877992584,0.01962319,0.0381303839,0.940001,01/01/1970 00:07:36 +00:00,12.8669739,°C,0.00500109233,RFU,13.6766663,°C,0,RFU,9.578662,°C,32662.793,μS/cm,46300.49,μS/cm,29.5822334,PSU,30.6158752,Ω-cm,1.022792,g/cm³,30.0953178,ppt,0.489230543,NTU,9.578662,°C,16.21,V
08/07/2025 14:19:43 +00:00,0.711,0.835348248,15.9732647,340.3,50.20180666666667,-66.384988333333325,50.2018071341007,-66.384987412037148,0.0519940667,0.06577612,0.940001,01/01/1970 00:07:37 +00:00,12.7139893,°C,0.009902884,RFU,13.4661865,°C,0,RFU,9.194458,°C,32434.084,μS/cm,46459.57,μS/cm,29.6493168,PSU,30.8317642,Ω-cm,1.02290308,g/cm³,30.19872,ppt,0.6893623,NTU,9.194458,°C,16.264,V
08/07/2025 14:19:44 +00:00,0.593,1.13864851,15.9732647,336.9,50.20180666666667,-66.384988333333325,50.201807079035824,-66.384987537829261,0.0458690375,0.0567951649,0.940001,01/01/1970 00:07:38 +00:00,12.7139893,°C,0.009902884,RFU,13.4661865,°C,0,RFU,9.194458,°C,32434.084,μS/cm,46459.57,μS/cm,29.6493168,PSU,30.8317642,Ω-cm,1.02290308,g/cm³,30.19872,ppt,0.6893623,NTU,9.194458,°C,16.264,V
08/07/2025 14:19:45 +00:00,0.491,1.259728,15.9732647,334.9,50.20180666666667,-66.384988333333325,50.201807026050162,-66.38498774840221,0.0399752855,0.0417612679,0.940001,01/01/1970 00:07:39 +00:00,12.7139893,°C,0.009902884,RFU,13.4661865,°C,0,RFU,9.194458,°C,32434.084,μS/cm,46459.57,μS/cm,29.6493168,PSU,30.8317642,Ω-cm,1.02290308,g/cm³,30.19872,ppt,0.6893623,NTU,9.194458,°C,16.264,V
08/07/2025 14:19:46 +00:00,0.466,1.29841363,15.9732647,336.6,50.20180666666667,-66.384988333333325,50.201806992674342,-66.384987952689045,0.0362627953,0.0271761715,0.940001,01/01/1970 00:07:40 +00:00,12.7139893,°C,0.009902884,RFU,13.4661865,°C,0,RFU,9.194458,°C,32434.084,μS/cm,46459.57,μS/cm,29.6493168,PSU,30.8317642,Ω-cm,1.02290308,g/cm³,30.19872,ppt,0.6893623,NTU,9.194458,°C,16.264,V
08/07/2025 14:19:47 +00:00,0.473,1.29189789,15.9732647,336.9,50.20180666666667,-66.384988333333325,50.201806875454281,-66.384988263941679,0.0232240614,0.00495422957,0.9393251,01/01/1970 00:07:41 +00:00,12.7139893,°C,0.009902884,RFU,13.4661865,°C,0,RFU,9.194458,°C,32434.084,μS/cm,46459.57,μS/cm,29.6493168,PSU,30.8317642,Ω-cm,1.02290308,g/cm³,30.19872,ppt,0.6893623,NTU,9.194458,°C,16.264,V
08/07/2025 14:19:48 +00:00,0.46,1.27453721,15.751421,337.1,50.20180666666667,-66.384988333333325,50.201806818108807,-66.3849886845282,0.0168453548,-0.0250736251,0.9393251,01/01/1970 00:07:42 +00:00,12.7139893,°C,0.009902884,RFU,13.4661865,°C,0,RFU,9.194458,°C,32434.084,μS/cm,46459.57,μS/cm,29.6493168,PSU,30.8317642,Ω-cm,1.02290308,g/cm³,30.19872,ppt,0.6893623,NTU,9.194458,°C,16.264,V
08/07/2025 14:19:49 +00:00,0.449,1.28208983,15.751421,339.3,50.20180666666667,-66.384988333333325,50.201806651734714,-66.384989643390014,-0.00166092487,-0.09353175,0.9393251,01/01/1970 00:07:43 +00:00,12.584198,°C,0.008577015,RFU,13.2954407,°C,0,RFU,9.224829,°C,32465.7168,μS/cm,46466.2734,μS/cm,29.6577034,PSU,30.8017216,Ω-cm,1.022905,g/cm³,30.2030773,ppt,0.630221367,NTU,9.224829,°C,16.237,V
08/07/2025 14:19:50 +00:00,0.423,1.31846857,15.751421,342.2,50.20180666666667,-66.384988333333325,50.201806657431227,-66.384990731057187,-0.00102728175,-0.171185955,0.9393251,01/01/1970 00:07:44 +00:00,12.584198,°C,0.008577015,RFU,13.2954407,°C,0,RFU,9.224829,°C,32465.7168,μS/cm,46466.2734,μS/cm,29.6577034,PSU,30.8017216,Ω-cm,1.022905,g/cm³,30.2030773,ppt,0.630221367,NTU,9.224829,°C,16.237,V
08/07/2025 14:19:51 +00:00,0.396,1.35815847,15.751421,345,50.20180666666667,-66.384988333333325,50.201806739631621,-66.384991864249031,0.008116113,-0.2520904,0.9393251,01/01/1970 00:07:45 +00:00,12.584198,°C,0.008577015,RFU,13.2954407,°C,0,RFU,9.224829,°C,32465.7168,μS/cm,46466.2734,μS/cm,29.6577034,PSU,30.8017216,Ω-cm,1.022905,g/cm³,30.2030773,ppt,0.630221367,NTU,9.224829,°C,16.237,V
08/07/2025 14:19:52 +00:00,0.354,1.38938129,15.751421,347.3,50.20180666666667,-66.384988333333325,50.201806877775091,-66.384993059789437,0.023482224,-0.337446243,0.9386491,01/01/1970 00:07:46 +00:00,12.584198,°C,0.008577015,RFU,13.2954407,°C,0,RFU,9.224829,°C,32465.7168,μS/cm,46466.2734,μS/cm,29.6577034,PSU,30.8017216,Ω-cm,1.022905,g/cm³,30.2030773,ppt,0.630221367,NTU,9.224829,°C,16.237,V
08/07/2025 14:19:53 +00:00,0.317,1.44095337,15.5417624,349.5,50.20180666666667,-66.384988333333325,50.201807083820185,-66.384994277066539,0.0464012325,-0.424353957,0.9386491,01/01/1970 00:07:47 +00:00,12.584198,°C,0.008577015,RFU,13.2954407,°C,0,RFU,9.224829,°C,32465.7168,μS/cm,46466.2734,μS/cm,29.6577034,PSU,30.8017216,Ω-cm,1.022905,g/cm³,30.2030773,ppt,0.630221367,NTU,9.224829,°C,16.237,V
08/07/2025 14:19:54 +00:00,0.285,1.50609434,15.5417624,351.8,50.20180666666667,-66.384988333333325,50.201807286939896,-66.384995544562869,0.06899485,-0.5148471,0.9386491,01/01/1970 00:07:48 +00:00,12.584198,°C,0.008577015,RFU,13.2954407,°C,0,RFU,9.224829,°C,32465.7168,μS/cm,46466.2734,μS/cm,29.6577034,PSU,30.8017216,Ω-cm,1.022905,g/cm³,30.2030773,ppt,0.630221367,NTU,9.224829,°C,16.237,V
08/07/2025 14:19:55 +00:00,0.249,1.55062509,15.5417624,352.3,50.20180666666667,-66.384988333333325,50.20180747832984,-66.384996712197278,0.09028372,-0.5982106,0.9386491,01/01/1970 00:07:49 +00:00,12.4662781,°C,0.00780960172,RFU,13.1648254,°C,0,RFU,9.327566,°C,32562.125,μS/cm,46473.7344,μS/cm,29.675251,PSU,30.7105255,Ω-cm,1.0229032,g/cm³,30.2079277,ppt,0.502342463,NTU,9.327566,°C,16.219,V
08/07/2025 14:19:56 +00:00,0.216,1.60200644,15.5417624,353.2,50.20180666666667,-66.384988333333325,50.201807647864669,-66.384997965087237,0.109141596,-0.687660933,0.9386491,01/01/1970 00:07:50 +00:00,12.4662781,°C,0.00780960172,RFU,13.1648254,°C,0,RFU,9.327566,°C,32562.125,μS/cm,46473.7344,μS/cm,29.675251,PSU,30.7105255,Ω-cm,1.0229032,g/cm³,30.2079277,ppt,0.502342463,NTU,9.327566,°C,16.219,V
08/07/2025 14:19:57 +00:00,0.201,1.63732767,15.3651562,353.9,50.20180666666667,-66.384988333333325,50.201807802930141,-66.384999079032568,0.12639,-0.767191231,0.937297165,01/01/1970 00:07:51 +00:00,12.4662781,°C,0.00780960172,RFU,13.1648254,°C,0,RFU,9.327566,°C,32562.125,μS/cm,46473.7344,μS/cm,29.675251,PSU,30.7105255,Ω-cm,1.0229032,g/cm³,30.2079277,ppt,0.502342463,NTU,9.327566,°C,16.219,V
08/07/2025 14:19:58 +00:00,0.193,1.66570818,15.3651562,353.7,50.20180666666667,-66.384988333333325,50.20180795137135,-66.385000554244812,0.14290157,-0.8725143,0.937297165,01/01/1970 00:07:52 +00:00,12.4662781,°C,0.00780960172,RFU,13.1648254,°C,0,RFU,9.327566,°C,32562.125,μS/cm,46473.7344,μS/cm,29.675251,PSU,30.7105255,Ω-cm,1.0229032,g/cm³,30.2079277,ppt,0.502342463,NTU,9.327566,°C,16.219,V
08/07/2025 14:19:59 +00:00,0.211,1.688323,15.3651562,354.8,50.20180666666667,-66.384988333333325,50.20180809713942,-66.385002017946562,0.159115791,-0.977015555,0.937297165,01/01/1970 00:07:53 +00:00,12.4662781,°C,0.00780960172,RFU,13.1648254,°C,0,RFU,9.327566,°C,32562.125,μS/cm,46473.7344,μS/cm,29.675251,PSU,30.7105255,Ω-cm,1.0229032,g/cm³,30.2079277,ppt,0.502342463,NTU,9.327566,°C,16.219,V
08/07/2025 14:20:00 +00:00,0.258,1.64437914,15.3651562,354.8,50.20180666666667,-66.384988333333325,50.201808132872863,-66.385003499078522,0.163090557,-1.08276129,0.937297165,01/01/1970 00:07:54 +00:00,12.4662781,°C,0.00780960172,RFU,13.1648254,°C,0,RFU,9.327566,°C,32562.125,μS/cm,46473.7344,μS/cm,29.675251,PSU,30.7105255,Ω-cm,1.0229032,g/cm³,30.2079277,ppt,0.502342463,NTU,9.327566,°C,16.219,V
08/07/2025 14:20:01 +00:00,0.318,1.60767365,15.3651562,355.9,50.20180666666667,-66.384988333333325,50.201808224782781,-66.385005165444767,0.17331399,-1.2017318,0.937297165,01/01/1970 00:07:55 +00:00,12.3839111,°C,0.00365125458,RFU,13.07428,°C,0,RFU,9.527239,°C,32685.625,μS/cm,46397.45,μS/cm,29.6448364,PSU,30.59449,Ω-cm,1.02284884,g/cm³,30.1583424,ppt,0.5032198,NTU,9.527239,°C,16.048,V
08/07/2025 14:20:02 +00:00,0.38,1.562999,15.0802469,356,50.20180666666667,-66.384988333333325,50.201808282303709,-66.385006813317446,0.179712236,-1.319382,0.9359453,01/01/1970 00:07:56 +00:00,12.3839111,°C,0.00365125458,RFU,13.07428,°C,0,RFU,9.527239,°C,32685.625,μS/cm,46397.45,μS/cm,29.6448364,PSU,30.59449,Ω-cm,1.02284884,g/cm³,30.1583424,ppt,0.5032198,NTU,9.527239,°C,16.048,V
08/07/2025 14:20:03 +00:00,0.453,1.51384854,15.0802469,356.8,50.20180666666667,-66.384988333333325,50.201808378185767,-66.38500843375779,0.190377519,-1.43507361,0.9359453,01/01/1970 00:07:57 +00:00,12.3839111,°C,0.00365125458,RFU,13.07428,°C,0,RFU,9.527239,°C,32685.625,μS/cm,46397.45,μS/cm,29.6448364,PSU,30.59449,Ω-cm,1.02284884,g/cm³,30.1583424,ppt,0.5032198,NTU,9.527239,°C,16.048,V
08/07/2025 14:20:04 +00:00,0.519,1.46258116,15.0802469,356.7,50.20180666666667,-66.384988333333325,50.201808452071695,-66.3850098597498,0.19859609,-1.53688264,0.9359453,01/01/1970 00:07:58 +00:00,12.3839111,°C,0.00365125458,RFU,13.07428,°C,0,RFU,9.527239,°C,32685.625,μS/cm,46397.45,μS/cm,29.6448364,PSU,30.59449,Ω-cm,1.02284884,g/cm³,30.1583424,ppt,0.5032198,NTU,9.527239,°C,16.048,V
08/07/2025 14:20:05 +00:00,0.595,1.40574265,15.0802469,357.5,50.20180666666667,-66.384988333333325,50.20180849798529,-66.38501126048574,0.203703225,-1.63688838,0.9359453,01/01/1970 00:07:59 +00:00,12.3839111,°C,0.00365125458,RFU,13.07428,°C,0,RFU,9.527239,°C,32685.625,μS/cm,46397.45,μS/cm,29.6448364,PSU,30.59449,Ω-cm,1.02284884,g/cm³,30.1583424,ppt,0.5032198,NTU,9.527239,°C,16.048,V
08/07/2025 14:20:06 +00:00,0.66,1.34289968,15.0802469,357.8,50.20180666666667,-66.384988333333325,50.201808664398193,-66.385012835826942,0.222213864,-1.7493602,0.9359453,01/01/1970 00:08:00 +00:00,12.3839111,°C,0.00365125458,RFU,13.07428,°C,0,RFU,9.527239,°C,32685.625,μS/cm,46397.45,μS/cm,29.6448364,PSU,30.59449,Ω-cm,1.02284884,g/cm³,30.1583424,ppt,0.5032198,NTU,9.527239,°C,16.048,V
08/07/2025 14:20:07 +00:00,0.718,1.29974031,14.9414406,358.4,50.20180666666667,-66.384988333333325,50.201808900284142,-66.3850143725905,0.248452187,-1.85907769,0.9345934,01/01/1970 00:08:01 +00:00,12.3839111,°C,0.00365125458,RFU,13.07428,°C,0,RFU,9.527239,°C,32685.625,μS/cm,46397.45,μS/cm,29.6448364,PSU,30.59449,Ω-cm,1.02284884,g/cm³,30.1583424,ppt,0.5032198,NTU,9.527239,°C,16.048,V
08/07/2025 14:20:08 +00:00,0.781,1.24690711,14.9414406,356,50.20180666666667,-66.384988333333325,50.201809070655159,-66.3850159508236,0.2674031,-1.971756,0.9345934,01/01/1970 00:08:02 +00:00,12.3330383,°C,0.00745389424,RFU,13.0170593,°C,0,RFU,9.58384,°C,32685.16,μS/cm,46325.7,μS/cm,29.600668,PSU,30.5949249,Ω-cm,1.02280557,g/cm³,30.1117039,ppt,0.5241828,NTU,9.58384,°C,16.093,V
08/07/2025 14:20:09 +00:00,0.835,1.20514858,14.9414406,354.7,50.20180666666667,-66.384988333333325,50.20180928262112,-66.3850176778296,0.290980756,-2.09505582,0.9345934,01/01/1970 00:08:03 +00:00,12.3330383,°C,0.00745389424,RFU,13.0170593,°C,0,RFU,9.58384,°C,32685.16,μS/cm,46325.7,μS/cm,29.600668,PSU,30.5949249,Ω-cm,1.02280557,g/cm³,30.1117039,ppt,0.5241828,NTU,9.58384,°C,16.093,V
08/07/2025 14:20:10 +00:00,0.88,1.1684792,14.9414406,353.6,50.20180666666667,-66.384988333333325,50.20180948840386,-66.3850194292579,0.3138706,-2.22009945,0.9345934,01/01/1970 00:08:04 +00:00,12.3330383,°C,0.00745389424,RFU,13.0170593,°C,0,RFU,9.58384,°C,32685.16,μS/cm,46325.7,μS/cm,29.600668,PSU,30.5949249,Ω-cm,1.02280557,g/cm³,30.1117039,ppt,0.5241828,NTU,9.58384,°C,16.093,V
08/07/2025 14:20:11 +00:00,0.898,1.1344254,14.9414406,352.6,50.20180666666667,-66.384988333333325,50.2018096812825,-66.385021152656222,0.335325122,-2.34314179,0.9345934,01/01/1970 00:08:05 +00:00,12.3330383,°C,0.00745389424,RFU,13.0170593,°C,0,RFU,9.58384,°C,32685.16,μS/cm,46325.7,μS/cm,29.600668,PSU,30.5949249,Ω-cm,1.02280557,g/cm³,30.1117039,ppt,0.5241828,NTU,9.58384,°C,16.093,V
08/07/2025 14:20:12 +00:00,0.914,1.13242924,14.7957315,350.3,50.20180666666667,-66.384988333333325,50.201809842580246,-66.385022901395672,0.3532668,-2.46799326,0.933241367,01/01/1970 00:08:06 +00:00,12.3330383,°C,0.00745389424,RFU,13.0170593,°C,0,RFU,9.58384,°C,32685.16,μS/cm,46325.7,μS/cm,29.600668,PSU,30.5949249,Ω-cm,1.02280557,g/cm³,30.1117039,ppt,0.5241828,NTU,9.58384,°C,16.093,V
08/07/2025 14:20:13 +00:00,0.921,1.140077,14.7957315,348.6,50.20180666666667,-66.384988333333325,50.201809977433619,-66.385024734672385,0.368267,-2.59888053,0.933241367,01/01/1970 00:08:07 +00:00,12.3330383,°C,0.00745389424,RFU,13.0170593,°C,0,RFU,9.58384,°C,32685.16,μS/cm,46325.7,μS/cm,29.600668,PSU,30.5949249,Ω-cm,1.02280557,g/cm³,30.1117039,ppt,0.5241828,NTU,9.58384,°C,16.093,V
08/07/2025 14:20:14 +00:00,0.928,1.14291644,14.7957315,349.8,50.20180666666667,-66.384988333333325,50.2018101522981,-66.385026591520216,0.387717783,-2.73145032,0.933241367,01/01/1970 00:08:08 +00:00,12.2671814,°C,0.00711994339,RFU,12.9523621,°C,0,RFU,9.318329,°C,32549.77,μS/cm,46467.8,μS/cm,29.6699581,PSU,30.7221832,Ω-cm,1.02290046,g/cm³,30.204071,ppt,0.39694038,NTU,9.318329,°C,16.084,V
